"ngram","document_abstract_id"
"controlled environment",225057800006
"direct injection",225057800006
"electric generation",225057800006
"environmental responsibility",225057800006
"flue gas",225057800006
"fossil fuel",225057800006
"greenhouse gas emission",225057800006
"laboratory scale reactor",225057800006
"membrane separation",225057800006
"molecular sieve",225057800006
"natural process",225057800006
"oceanic sink",225057800006
"photosynthetic reaction",225057800006
"sustainable manner",225057800006
"sustainable system",225057800006
"term option",225057800006
"useful by-product",225057800006
"absorption process",225057800011
"amine loading",225057800011
"amine scrubbing",225057800011
"atmospheric co2 emission",225057800011
"capture operation",225057800011
"cement plant",225057800011
"co2 capture process",225057800011
"co2 concentration",225057800011
"co2 operation",225057800011
"coal plant",225057800011
"flow sheet",225057800011
"flue gas",225057800011
"gas turbine",225057800011
"integrate sheet",225057800011
"key process variable",225057800011
"lean loading",225057800011
"molar fraction",225057800011
"nonlinear nature",225057800011
"operating variable",225057800011
"optimize variable",225057800011
"power plant",225057800011
"process flow sheet",225057800011
"process simulation",225057800011
"reboiler duty",225057800011
"recycle stream",225057800011
"research objective",225057800011
"scale operation",225057800011
"archaeological site",225176300002
"conventional energy source",225176300002
"energy consumption",225176300002
"environmental benefit",225176300002
"environmental impact assessment",225176300002
"environmental implication",225176300002
"further dissemination",225176300002
"future power system",225176300002
"greenhouse gas emission",225176300002
"human activity",225176300002
"negative implication",225176300002
"scale deployment",225176300002
"sensitive ecosystem",225176300002
"soil pollution",225176300002
"solar energy system",225176300002
"solar power",225176300002
"solar thermal",225176300002
"strong barrier",225176300002
"sustainable development",225176300002
"technological innovation",225176300002
"aggregated datum",225176300005
"average productivity",225176300005
"dominant contributor",225176300005
"energy consumption",225176300005
"energy efficiency",225176300005
"energy intensity",225176300005
"energy-related co2 emission",225176300005
"income elasticity",225176300005
"industrial enterprise",225176300005
"industrial restructuring",225176300005
"key driving force",225176300005
"labor productivity",225176300005
"near future",225176300005
"short-term fluctuation",225176300005
"small-scale power plant",225176300005
"start point",225176300005
"state-owned enterprise",225176300005
"underlie driving force",225176300005
"unprecedented decline",225176300005
"blue dye",225182000006
"chemical oxygen demand",225182000006
"colour removal",225182000006
"reactive dye",225182000006
"real textile wastewater",225182000006
"surface response analysis",225182000006
"synthetic wastewater",225182000006
"biomass cost",225312000005
"biomass supply",225312000005
"biomass utilization",225312000005
"capacity range",225312000005
"capital investment",225312000005
"complex owing",225312000005
"conventional fossil fuel",225312000005
"conversion efficiency",225312000005
"direct production",225312000005
"distribution density",225312000005
"economical feasibility",225312000005
"electric energy",225312000005
"energy production",225312000005
"feedstock characteristic",225312000005
"fuel supply",225312000005
"geographical distribution",225312000005
"greenhouse gas emission",225312000005
"intrinsic characteristic",225312000005
"limited period",225312000005
"logistic constraint",225312000005
"logistic cost",225312000005
"net reduction",225312000005
"non-renewable energy source",225312000005
"operating cost",225312000005
"purchase cost",225312000005
"scatter distribution",225312000005
"specify range",225312000005
"technological limit",225312000005
"transport cost",225312000005
"vehicle capacity",225312000005
"vehicle cost",225312000005
"appropriate material",225312000007
"carbonaceous material",225312000007
"co2 sorbent",225312000007
"h-2 production",225312000007
"h-2 yield",225312000007
"heavy oil",225312000007
"molar ratio",225312000007
"product gas",225312000007
"reaction pressure",225312000007
"reaction temperature",225312000007
"steam gasification",225312000007
"woody biomass",225312000007
"air-steam gasification",225312000008
"atmospheric pressure",225312000008
"biomass component",225312000008
"downdraft gasifier",225312000008
"fixed-bed gasifier",225312000008
"fundamental information",225312000008
"gasification conversion",225312000008
"gas phase",225312000008
"h-2 composition",225312000008
"japanese red",225312000008
"model compound",225312000008
"pine bark",225312000008
"product gas",225312000008
"product gas composition",225312000008
"woody biomass",225312000008
"woody component",225312000008
"alternative renewable fuel",225312000009
"biodiesel production",225312000009
"compression ignition engine",225312000009
"cylinder engine",225312000009
"diesel engine",225312000009
"diesel fuel",225312000009
"engine modification",225312000009
"full load",225312000009
"indirect injection",225312000009
"injection engine",225312000009
"major property",225312000009
"non-edible vegetable oil",225312000009
"oil extraction process",225312000009
"operating condition",225312000009
"partial load",225312000009
"produce ester",225312000009
"seed production",225312000009
"tobacco production",225312000009
"tobacco seed",225312000009
"tobacco seed oil",225312000009
"tobacco seed oil methyl ester",225312000009
"transesterification process",225312000009
"turbocharge engine",225312000009
"vegetable oils",225312000009
"alternative fuel",225312000010
"biodegradable fuel",225312000010
"compression ignition diesel engine",225312000010
"constant speed",225312000010
"diesel engine",225312000010
"direct injection",225312000010
"fatty acid alkyl ester",225312000010
"friendly environment",225312000010
"mahua oil",225312000010
"mahua oil methyl ester",225312000010
"non-toxic fuel",225312000010
"poor cold flow property",225312000010
"renewable fuel",225312000010
"seed oil",225312000010
"single cylinder",225312000010
"sodium hydroxide",225312000010
"straight vegetable oils",225312000010
"suitable fuel",225312000010
"vegetable oil",225312000010
"heat transfer",225343400003
"identical constant",225343400003
"jet impingement",225343400003
"k-epsilon model",225343400003
"model constant",225343400003
"original one",225343400003
"reynolds model",225343400003
"slot jet",225343400003
"turbulence length scale",225343400003
"turbulent jet",225343400003
"two-dimensional jet",225343400003
"absorption chiller",225343400012
"district energy system",225343400012
"efficiency analysis",225343400012
"electric chiller",225343400012
"energy efficiency",225343400012
"exergy efficiency",225343400012
"original concept",225343400012
"select combination",225343400012
